,Customer_ID,Age,Annual_Income,Monthly_Income,Monthly_Spending,Savings,Checking_Balance,Credit_Score,Credit_Card_Spending,Loan_Amount,Number_of_Loans,Investment_Amount,Debt_to_Income_Ratio,Transaction_Frequency,Financial_Risk_Score,Behavior_Segment,Cluster,Behaviour
5510,5511,27,275420.4,22951.7,13201.86,22464.16,250675.45,663,4601.27,23957.39,0,19477.38,0.381,15,83.26,Young_Budget,1,Premium
5511,5512,55,572303.31,47691.94,36802.32,21200.05,164065.02,638,29588.32,827410.37,1,7779.08,0.748,36,84.04,High_Risk,1,Premium
5512,5513,65,1219829.2,101652.43,21647.49,660523.7,250554.92,754,5010.43,505353.77,0,789196.94,0.245,75,23.27,Investor,0,Normal
5513,5514,53,1820421.25,151701.77,40166.24,712316.82,54634.03,800,12241.14,784773.38,3,433255.86,0.204,52,15.54,High_Income,0,Normal
5514,5515,29,435926.06,36327.17,17239.46,84049.9,204146.69,587,5460.48,82209.8,1,31383.23,0.245,16,55.27,Young_Budget,1,Premium
5515,5516,46,1487922.61,123993.55,35725.01,830616.73,38230.44,783,7987.33,20238.6,2,638625.91,0.233,54,23.92,Investor,0,Normal
5516,5517,54,1524150.58,127012.55,28004.28,813811.97,11584.28,811,8688.67,271239.57,0,824475.06,0.223,61,20.3,Investor,0,Normal
5517,5518,66,1207615.76,100634.65,34126.82,600111.96,59316.65,788,12901.02,233977.3,0,569429.29,0.145,86,24.26,Investor,0,Normal
5518,5519,29,377787.65,31482.3,18310.55,59098.87,171566.64,650,9153.92,197779.61,1,14589.24,0.363,30,66.88,Young_Budget,1,Premium
5519,5520,50,1558719.05,129893.25,56104.91,631156.42,126469.28,732,15171.04,722557.33,0,316977.6,0.249,88,29.38,High_Income,0,Normal
5520,5521,53,872608.39,72717.37,16233.56,344202.23,284151.97,819,4790.33,635931.47,0,528429.74,0.227,75,5.14,Investor,0,Normal
5521,5522,57,1219878.86,101656.57,27853.27,500056.07,127927.17,812,7046.55,386798.76,1,347005.31,0.119,83,33.73,High_Income,0,Normal
5522,5523,40,1850226.51,154185.54,47633.88,626741.87,205205.55,805,11980.45,187838.16,0,493668.83,0.105,79,11.07,High_Income,0,Normal
5523,5524,43,426823.1,35568.59,18391.45,74309.46,30556.63,677,6574.35,370089.53,1,43137.2,0.341,40,55.7,Middle_Class,1,Premium
5524,5525,37,590797.14,49233.1,19370.53,185209.01,164179.6,764,7922.15,375076.28,1,53946.61,0.32,45,54.85,Middle_Class,1,Premium
5525,5526,21,374549.74,31212.48,14135.14,57497.73,138603.43,599,7580.24,224020.51,1,25493.73,0.242,30,59.76,Young_Budget,1,Premium
5526,5527,36,2385544.81,198795.4,81415.44,796948.66,254007.29,788,16365.99,873808.69,0,875920.31,0.224,56,21.09,High_Income,0,Normal
5527,5528,33,262613.99,21884.5,13645.59,26420.9,209492.38,633,5513.77,87375.87,2,16247.22,0.412,31,82.66,Young_Budget,1,Premium
5528,5529,35,645806.22,53817.18,24783.54,122189.7,238354.22,708,12184.36,132738.88,0,87803.08,0.195,65,30.46,Middle_Class,1,Premium
5529,5530,38,900446.72,75037.23,38353.93,189608.22,229067.66,683,17369.49,395021.5,1,59157.47,0.172,26,35.01,Middle_Class,1,Premium
5530,5531,44,734581.63,61215.14,26150.72,213036.01,279459.51,741,8224.08,234170.53,1,146117.65,0.245,55,49.44,Middle_Class,1,Premium
5531,5532,27,495718.61,41309.88,24887.79,51062.98,210633.05,661,12464.27,153686.79,0,26167.15,0.282,40,81.32,Young_Budget,1,Premium
5532,5533,63,2193559.52,182796.63,64284.82,624506.72,66118.75,766,21626.95,696888.15,2,810418.22,0.148,41,15.09,High_Income,0,Normal
5533,5534,55,1523733.49,126977.79,45364.85,655601.39,76043.87,832,13345.69,463347.12,1,523500.03,0.197,103,21.94,Investor,0,Normal
5534,5535,31,346202.02,28850.17,16543.22,50829.02,279550.03,630,5952.87,216946.2,1,11849.96,0.28,24,73.46,Young_Budget,1,Premium
5535,5536,21,199790.72,16649.23,10141.62,31399.22,276286.6,671,4659.49,188854.68,0,9099.82,0.365,35,56.46,Young_Budget,1,Premium
5536,5537,22,567061.58,47255.13,24211.49,108860.65,47680.85,715,10091.15,159319.07,0,21515.88,0.363,31,77.6,Young_Budget,1,Premium
5537,5538,44,1423767.24,118647.27,46981.46,688344.68,220829.48,796,11033.54,540651.66,1,937563.21,0.101,60,14.05,Investor,0,Normal
5538,5539,28,741889.15,61824.1,28679.6,165355.95,166055.0,724,10759.5,122349.69,3,117849.17,0.175,66,41.71,Middle_Class,1,Premium
5539,5540,37,562987.47,46915.62,24584.69,101103.15,96355.54,698,9439.2,173891.7,1,92125.28,0.311,60,56.79,Middle_Class,1,Premium
5540,5541,30,177062.8,14755.23,7665.51,18220.79,12195.63,663,3479.68,102907.69,0,9530.22,0.485,25,80.45,Young_Budget,1,Premium
5541,5542,40,1602138.46,133511.54,58793.51,581410.8,236440.83,801,12432.01,678937.97,0,503441.22,0.236,54,24.72,High_Income,0,Normal
5542,5543,69,1583009.7,131917.48,51984.41,869856.31,205689.56,805,17795.07,381289.32,1,1097480.03,0.086,63,15.77,Investor,0,Normal
5543,5544,65,1638289.35,136524.11,36795.25,873630.12,267158.7,803,12187.37,307678.17,1,1104335.37,0.099,70,9.6,Investor,0,Normal
5544,5545,64,2047221.91,170601.83,68189.33,773570.93,190774.02,755,22293.9,679981.64,0,398777.19,0.292,67,18.3,High_Income,0,Normal
5545,5546,27,330731.77,27560.98,15533.09,23645.35,256675.3,616,4754.52,55355.92,2,25067.59,0.302,30,78.1,Young_Budget,1,Premium
5546,5547,28,286760.27,23896.69,15680.3,45290.0,72430.41,742,6378.92,37067.0,2,14088.03,0.454,32,67.94,Young_Budget,1,Premium
5547,5548,32,384509.78,32042.48,18175.27,42922.2,147753.73,698,5653.03,217244.89,0,17812.31,0.361,27,60.91,Young_Budget,1,Premium
5548,5549,28,724979.11,60414.93,29442.95,112544.85,226791.4,732,8642.89,401642.91,3,139331.45,0.312,67,38.11,Middle_Class,1,Premium
5549,5550,28,372601.47,31050.12,14866.04,72276.58,124372.15,546,4908.3,232256.98,0,27428.78,0.336,24,56.07,Young_Budget,1,Premium
5550,5551,33,665415.76,55451.31,23503.32,203269.8,174817.05,752,11170.78,388079.41,2,78650.4,0.164,26,51.17,Middle_Class,1,Premium
5551,5552,31,572938.15,47744.85,25987.36,173529.52,60443.61,669,7403.86,414073.72,2,73217.67,0.33,43,42.8,Middle_Class,1,Premium
5552,5553,49,528944.91,44078.74,30021.4,15490.15,115382.71,550,16192.43,886532.77,0,3907.62,0.596,14,96.43,High_Risk,1,Premium
5553,5554,61,2161987.37,180165.61,63688.36,684301.79,53760.68,822,15231.66,258868.61,1,864027.78,0.189,87,28.82,High_Income,0,Normal
5554,5555,50,1229549.31,102462.44,32769.01,405793.44,273047.67,799,11387.07,667348.93,2,445492.37,0.093,128,22.38,Investor,0,Normal
5555,5556,40,2179246.13,181603.84,75713.17,645804.51,208668.9,744,20093.33,530942.91,1,506987.7,0.152,50,12.9,High_Income,0,Normal
5556,5557,27,413063.93,34421.99,18367.67,24127.72,194485.56,668,9967.36,90589.33,0,30561.4,0.257,19,68.89,Young_Budget,1,Premium
5557,5558,55,1853490.69,154457.56,59843.68,649783.59,269191.61,814,23117.66,360185.73,2,732759.03,0.285,48,25.12,High_Income,0,Normal
5558,5559,48,889435.27,74119.61,36805.95,164023.33,151914.29,742,14212.01,297589.1,3,47010.79,0.184,52,41.53,Middle_Class,1,Premium
5559,5560,43,2048768.35,170730.7,76651.21,537863.36,71099.45,786,31246.48,532232.0,3,393349.68,0.256,53,25.28,High_Income,0,Normal
5560,5561,54,530216.99,44184.75,23523.73,169665.0,162786.66,756,9220.68,74467.43,1,84097.88,0.217,45,46.63,Middle_Class,1,Premium
5561,5562,28,322024.34,26835.36,17654.4,14144.15,96151.97,554,9844.24,376868.47,2,13925.89,0.623,12,97.7,High_Risk,1,Premium
5562,5563,30,784761.75,65396.81,33916.39,135328.77,132463.31,752,9931.86,121660.43,2,146778.39,0.373,49,59.49,Middle_Class,1,Premium
5563,5564,44,695132.88,57927.74,30396.07,171146.89,282798.24,696,7611.39,407934.09,0,51913.23,0.208,26,51.5,Middle_Class,1,Premium
5564,5565,52,559005.18,46583.77,38244.49,52181.37,177565.55,671,20017.33,420548.36,3,23062.78,0.671,34,98.55,High_Risk,1,Premium
5565,5566,21,414015.6,34501.3,20962.42,39652.04,161782.45,673,9430.11,128967.6,2,24023.94,0.215,39,82.66,Young_Budget,1,Premium
5566,5567,57,1812453.05,151037.75,44592.57,743441.68,196816.64,779,14472.63,609512.33,1,319941.74,0.272,86,13.97,High_Income,0,Normal
5567,5568,52,1858169.42,154847.45,42138.58,625563.0,93037.89,850,14013.34,708233.35,2,550989.58,0.118,40,19.4,High_Income,0,Normal
5568,5569,51,1266443.69,105536.97,23516.59,718385.35,216204.54,811,6364.91,614066.16,2,713699.79,0.24,95,6.18,Investor,0,Normal
5569,5570,28,389772.36,32481.03,25478.53,24576.6,91349.0,676,14745.86,441109.36,4,18631.38,0.618,32,99.31,High_Risk,1,Premium
5570,5571,58,783307.11,65275.59,52254.62,14980.13,244640.39,626,38634.82,647333.93,2,3005.23,0.464,31,94.16,High_Risk,1,Premium
5571,5572,33,237364.77,19780.4,11180.89,22932.79,12828.72,610,5303.22,74385.41,1,9172.29,0.435,19,83.4,Young_Budget,1,Premium
5572,5573,39,1822381.67,151865.14,32903.74,915562.69,184061.1,837,8654.55,681782.8,2,1252165.58,0.115,109,8.25,Investor,0,Normal
5573,5574,58,1396267.94,116355.66,32566.65,369642.82,20265.17,813,9892.4,214560.44,1,513428.13,0.115,70,20.21,High_Income,0,Normal
5574,5575,61,2505421.62,208785.14,74512.47,827076.47,93964.51,788,15390.63,686886.25,2,814889.99,0.248,69,31.97,High_Income,0,Normal
5575,5576,25,292487.46,24373.96,14236.67,17786.38,95514.69,768,6141.51,175902.33,1,18567.81,0.242,15,58.36,Young_Budget,1,Premium
5576,5577,38,2063789.47,171982.46,70220.25,681703.84,295572.55,774,28018.3,211502.67,1,818072.57,0.217,54,14.94,High_Income,0,Normal
5577,5578,49,503574.41,41964.53,34119.13,16181.79,250225.43,649,29323.47,631644.53,2,21055.07,0.523,40,96.45,High_Risk,1,Premium
5578,5579,48,235431.16,19619.26,14375.68,21821.89,49374.29,575,10551.86,524535.58,1,8950.86,0.677,51,91.22,High_Risk,1,Premium
5579,5580,29,745025.03,62085.42,27451.59,155230.88,50654.94,711,12274.43,381716.99,2,56440.19,0.265,62,34.4,Middle_Class,1,Premium
5580,5581,33,337396.94,28116.41,17491.17,26759.2,63438.05,589,5611.95,4631.49,0,13055.5,0.459,18,76.97,Young_Budget,1,Premium
5581,5582,37,422888.99,35240.75,18244.18,119611.43,113592.48,717,5915.0,276453.48,3,27675.87,0.28,51,40.17,Middle_Class,1,Premium
5582,5583,42,1123475.18,93622.93,31531.56,610461.59,84697.47,840,6104.88,609438.86,0,466128.75,0.196,82,6.74,Investor,0,Normal
5583,5584,55,1705605.49,142133.79,63028.92,788497.12,269676.09,806,17260.7,773178.87,1,367953.53,0.132,44,22.11,High_Income,0,Normal
5584,5585,51,702975.98,58581.33,24576.81,168268.27,235483.54,688,12228.88,208264.66,1,112888.83,0.396,58,46.74,Middle_Class,1,Premium
5585,5586,31,467786.56,38982.21,19412.16,57122.23,230347.1,670,7749.97,52598.42,2,32556.74,0.494,32,59.95,Young_Budget,1,Premium
5586,5587,54,662175.99,55181.33,25533.1,107520.44,179941.24,678,7370.57,338340.54,0,66721.65,0.159,41,35.73,Middle_Class,1,Premium
5587,5588,51,942436.85,78536.4,28666.06,225973.44,115993.99,688,12446.62,113227.05,1,102371.5,0.383,30,45.32,Middle_Class,1,Premium
5588,5589,58,485127.43,40427.29,33643.8,21104.45,178477.07,544,22106.23,794322.73,3,1308.89,0.622,23,89.99,High_Risk,1,Premium
5589,5590,40,1686717.65,140559.8,61936.49,498154.23,177339.76,788,17570.89,532655.04,4,490991.56,0.12,49,31.62,High_Income,0,Normal
5590,5591,39,638488.15,53207.35,19389.99,96560.21,260797.03,686,5391.74,471226.11,1,78581.03,0.289,48,31.08,Middle_Class,1,Premium
5591,5592,51,849355.79,70779.65,26729.65,267697.64,278727.29,726,11110.28,321652.41,1,124253.42,0.25,43,38.65,Middle_Class,1,Premium
5592,5593,25,418572.52,34881.04,23169.4,22198.1,29841.19,698,12099.8,62444.39,1,16885.63,0.335,23,82.76,Young_Budget,1,Premium
5593,5594,57,585846.54,48820.55,38037.54,20141.18,46999.68,542,31316.89,395948.94,3,9372.97,0.774,28,82.85,High_Risk,1,Premium
5594,5595,51,518250.39,43187.53,19397.43,98171.92,145974.8,752,8408.43,70198.81,1,49805.26,0.198,65,47.17,Middle_Class,1,Premium
5595,5596,35,826643.81,68886.98,37801.07,144443.19,182852.16,742,13315.43,164385.18,2,49118.35,0.275,60,39.58,Middle_Class,1,Premium
5596,5597,33,747153.55,62262.8,24794.89,115570.95,293219.98,717,11918.09,411567.99,1,74944.23,0.186,29,30.77,Middle_Class,1,Premium
5597,5598,48,1416347.59,118028.97,42445.69,454100.48,41135.24,761,18802.68,501725.71,2,489303.22,0.15,60,28.09,High_Income,0,Normal
5598,5599,51,1451380.72,120948.39,47932.22,494729.62,199376.64,751,15013.61,603033.93,2,236901.24,0.257,78,20.32,High_Income,0,Normal
5599,5600,43,1639986.9,136665.57,49459.63,415188.56,45513.24,818,13070.4,887073.2,2,595547.81,0.219,83,22.74,High_Income,0,Normal
5600,5601,44,700402.55,58366.88,30250.61,238286.9,24832.84,802,13740.24,71321.81,0,44224.19,0.258,67,40.05,Middle_Class,1,Premium
5601,5602,30,713185.38,59432.12,22648.02,243289.75,270255.55,666,8584.89,262260.06,1,63937.55,0.333,41,34.73,Middle_Class,1,Premium
5602,5603,27,354447.05,29537.25,13401.66,68311.12,280734.24,653,5969.35,117808.79,0,12868.66,0.348,19,67.8,Young_Budget,1,Premium
5603,5604,39,2575195.8,214599.65,74795.54,896438.8,126690.05,777,21383.21,619636.77,2,800831.75,0.177,55,33.58,High_Income,0,Normal
5604,5605,21,248298.86,20691.57,14022.3,16535.04,226350.51,568,4668.06,247653.49,1,4568.87,0.393,18,62.96,Young_Budget,1,Premium
5605,5606,53,1317665.26,109805.44,36948.94,425820.13,61804.1,791,8597.06,142701.44,2,499993.71,0.275,68,22.67,High_Income,0,Normal
5606,5607,50,1265848.16,105487.35,26189.2,628308.22,56065.78,790,8378.29,50933.07,1,837984.8,0.212,66,29.77,Investor,0,Normal
5607,5608,65,1557384.31,129782.03,38443.1,772158.6,268147.28,801,8019.23,366257.31,1,792313.95,0.192,102,7.75,Investor,0,Normal
5608,5609,42,478652.71,39887.73,15669.72,139443.35,257929.34,727,5023.62,60890.7,1,63355.84,0.206,56,34.17,Middle_Class,1,Premium
5609,5610,28,769628.73,64135.73,22823.12,207857.61,200743.33,684,9955.28,265939.36,0,61274.27,0.187,41,53.22,Middle_Class,1,Premium
5610,5611,27,331866.01,27655.5,18905.61,17306.41,14844.71,639,8143.79,107727.4,0,21856.82,0.266,40,61.8,Young_Budget,1,Premium
5611,5612,53,2875582.13,239631.84,97091.28,866615.96,159351.69,779,35091.89,345277.04,0,1137568.08,0.241,74,30.82,High_Income,0,Normal
5612,5613,57,1502384.08,125198.67,31270.77,524593.66,194034.63,822,10491.03,123977.63,0,511810.99,0.208,58,16.12,Investor,0,Normal
5613,5614,31,509487.99,42457.33,17568.38,98213.74,160342.61,746,5958.65,160205.46,2,57121.22,0.243,33,59.2,Middle_Class,1,Premium
5614,5615,48,473082.25,39423.52,17068.95,127013.77,90166.28,707,8263.05,274750.16,3,85768.37,0.366,35,58.52,Middle_Class,1,Premium
5615,5616,56,1771860.74,147655.06,37046.84,881541.17,115166.95,805,14266.83,151110.29,0,820313.24,0.095,79,6.86,Investor,0,Normal
5616,5617,67,955604.87,79633.74,18164.24,499035.85,26517.25,833,5975.39,35704.35,0,315941.67,0.181,100,22.81,Investor,0,Normal
5617,5618,44,503890.61,41990.88,20982.38,111213.48,145677.21,674,7081.69,320958.32,0,51037.82,0.183,44,39.9,Middle_Class,1,Premium
5618,5619,50,505013.75,42084.48,20746.69,99122.21,110579.44,727,6748.63,334035.04,2,82411.46,0.316,69,59.01,Middle_Class,1,Premium
5619,5620,29,196252.43,16354.37,10582.26,21680.43,138102.51,707,4652.37,140156.81,1,4267.42,0.272,42,59.19,Young_Budget,1,Premium
5620,5621,29,404288.3,33690.69,17392.52,70003.97,180328.55,660,6025.78,16955.66,0,20474.91,0.434,25,82.09,Young_Budget,1,Premium
5621,5622,52,620756.12,51729.68,33133.57,22470.55,162687.34,679,18170.67,606228.11,2,25370.94,0.62,48,94.3,High_Risk,1,Premium
5622,5623,66,940117.07,78343.09,29601.59,534544.93,192317.17,783,9481.42,578188.74,2,637593.9,0.136,103,10.93,Investor,0,Normal
5623,5624,39,1587010.08,132250.84,45176.52,697839.96,267450.39,820,16941.15,219285.3,1,857044.4,0.186,124,19.73,Investor,0,Normal
5624,5625,31,332097.9,27674.82,18170.74,21529.69,25884.98,688,5970.65,44517.48,0,26067.87,0.234,33,78.69,Young_Budget,1,Premium
5625,5626,68,2027982.19,168998.52,45392.84,633231.0,241082.75,799,10736.44,541777.86,2,1103496.4,0.104,62,14.96,Investor,0,Normal
5626,5627,52,684228.6,57019.05,29923.76,132986.08,63951.0,744,13225.26,411840.83,0,37710.71,0.38,40,38.54,Middle_Class,1,Premium
5627,5628,41,633551.07,52795.92,27554.87,139671.19,273048.38,787,11303.82,350508.14,0,33469.05,0.357,26,30.78,Middle_Class,1,Premium
5628,5629,33,664763.39,55396.95,24752.1,149013.36,12666.5,654,7126.02,366931.18,0,101275.94,0.351,68,54.83,Middle_Class,1,Premium
5629,5630,22,388295.8,32357.98,17964.92,24341.8,156990.82,595,7741.48,243321.36,1,19199.33,0.421,44,70.86,Young_Budget,1,Premium
5630,5631,44,1545965.62,128830.47,43773.91,740190.37,164818.67,840,15112.28,443751.78,1,986863.22,0.106,83,19.98,Investor,0,Normal
5631,5632,55,1770245.18,147520.43,42296.67,768814.62,57137.68,818,11461.15,710118.28,4,332969.2,0.242,50,28.93,High_Income,0,Normal
5632,5633,24,420257.21,35021.43,17798.51,68176.18,130760.0,711,8931.92,9418.35,0,32967.45,0.253,24,68.65,Young_Budget,1,Premium
5633,5634,34,249861.41,20821.78,11587.33,49913.53,212758.0,687,4557.99,21541.46,1,10274.44,0.473,39,66.46,Young_Budget,1,Premium
5634,5635,28,340870.42,28405.87,19510.19,53963.21,295780.23,613,6996.9,115655.74,1,8269.09,0.254,16,77.96,Young_Budget,1,Premium
5635,5636,21,390436.64,32536.39,20065.44,32376.51,87077.16,676,10115.08,239366.34,0,28784.15,0.456,24,82.97,Young_Budget,1,Premium
5636,5637,64,1627799.24,135649.94,36815.08,581031.58,50146.65,779,7475.14,443209.56,1,577248.1,0.159,53,19.37,High_Income,0,Normal
5637,5638,42,976118.98,81343.25,32120.71,362243.05,94455.36,822,9825.81,284492.86,0,569269.99,0.214,63,10.34,Investor,0,Normal
5638,5639,31,328016.32,27334.69,12980.27,28917.02,262135.36,712,6399.73,219914.73,1,11453.97,0.308,27,83.66,Young_Budget,1,Premium
5639,5640,25,423450.9,35287.58,19466.15,42620.18,76292.43,670,5937.13,15221.91,1,28788.81,0.434,19,61.41,Young_Budget,1,Premium
5640,5641,52,1702423.24,141868.6,51211.01,471481.86,249201.31,770,10740.78,588104.18,0,362262.53,0.199,41,26.34,High_Income,0,Normal
5641,5642,34,855467.22,71288.94,17288.78,483735.4,290718.66,778,4278.7,497659.39,1,557643.57,0.163,71,19.53,Investor,0,Normal
5642,5643,49,626029.49,52169.12,28600.65,168727.6,108608.31,732,9291.17,417884.28,0,92749.38,0.19,41,54.77,Middle_Class,1,Premium
5643,5644,32,665433.14,55452.76,27397.51,145635.08,287828.7,722,8273.84,482482.94,1,109114.75,0.363,28,32.02,Middle_Class,1,Premium
5644,5645,41,891258.7,74271.56,26086.91,439517.35,205285.97,774,5426.58,984300.56,3,271570.15,0.279,65,19.31,High_Income,0,Normal
5645,5646,30,581626.86,48468.9,25326.62,164049.43,161583.9,737,8241.02,275752.67,3,41944.38,0.171,40,38.85,Middle_Class,1,Premium
5646,5647,28,278433.89,23202.82,12195.28,13942.08,48405.84,756,4459.95,36575.81,0,20247.6,0.225,15,66.89,Young_Budget,1,Premium
5647,5648,49,1487616.95,123968.08,33127.13,710233.0,192683.42,771,13657.14,442683.61,3,511487.14,0.28,96,21.18,High_Income,0,Normal
5648,5649,44,1529265.73,127438.81,33780.42,480868.73,94772.2,767,11349.73,958313.24,0,398677.31,0.25,77,26.4,High_Income,0,Normal
5649,5650,54,2103390.6,175282.55,72018.65,727988.77,72812.11,795,26257.34,329350.38,2,526036.19,0.106,85,11.57,High_Income,0,Normal
5650,5651,67,852583.08,71048.59,24139.93,347926.89,227562.76,817,6985.18,41261.52,4,506925.27,0.16,89,6.68,Investor,0,Normal
5651,5652,48,1839784.11,153315.34,52141.55,824310.9,287038.45,805,13409.27,962380.8,0,411965.65,0.278,92,10.71,High_Income,0,Normal
5652,5653,25,309307.36,25775.61,16388.27,22635.72,10641.47,672,6321.66,119052.5,2,12759.42,0.305,32,57.62,Young_Budget,1,Premium
5653,5654,50,678241.14,56520.1,22869.62,198103.74,143732.41,724,9761.25,155159.35,2,72668.73,0.377,39,50.84,Middle_Class,1,Premium
5654,5655,22,317443.13,26453.59,12232.52,56173.71,47202.01,691,4624.46,168189.45,1,12471.62,0.279,32,82.47,Young_Budget,1,Premium
5655,5656,27,262141.49,21845.12,12271.35,37396.23,203713.47,603,6652.72,119441.4,3,3727.09,0.267,33,77.38,Young_Budget,1,Premium
5656,5657,42,1509163.79,125763.65,40597.86,722044.84,117360.54,764,9905.85,300710.24,2,423414.29,0.283,69,16.86,High_Income,0,Normal
5657,5658,50,1447944.2,120662.02,41313.58,598807.02,197788.05,798,13560.52,215034.07,1,759731.47,0.237,121,11.98,Investor,0,Normal
5658,5659,54,419478.0,34956.5,22426.84,14276.03,106256.74,564,16316.44,464087.09,4,14066.54,0.64,51,78.55,High_Risk,1,Premium
5659,5660,62,2545910.93,212159.24,84239.08,749828.36,142771.71,798,36326.11,752124.22,0,929815.08,0.138,96,16.01,High_Income,0,Normal
5660,5661,23,397630.06,33135.84,19117.0,71675.66,139908.02,674,7967.34,52083.34,1,20698.6,0.388,41,80.91,Young_Budget,1,Premium
5661,5662,21,427134.24,35594.52,24817.59,68195.58,230212.18,703,8827.16,86434.81,0,30044.83,0.454,40,58.18,Young_Budget,1,Premium
5662,5663,40,1295871.73,107989.31,29893.11,397264.68,76353.55,813,8803.53,304898.82,2,436180.95,0.176,122,29.3,Investor,0,Normal
5663,5664,37,1857509.13,154792.43,44374.95,546627.32,26047.57,754,12632.27,945657.24,2,371268.65,0.227,51,15.15,High_Income,0,Normal
5664,5665,62,1690038.86,140836.57,60153.69,563699.17,93955.61,813,22604.83,927020.14,1,548389.87,0.123,96,23.03,High_Income,0,Normal
5665,5666,62,1436574.99,119714.58,29885.82,436802.14,39955.8,784,6480.42,541787.79,1,1004982.91,0.178,60,10.07,Investor,0,Normal
5666,5667,50,1855529.16,154627.43,41800.3,902899.9,291693.46,779,11370.6,832687.88,5,391572.81,0.184,81,10.41,High_Income,0,Normal
5667,5668,63,1510809.27,125900.77,26641.05,499763.75,223874.94,787,8147.72,316737.92,0,691144.43,0.123,50,22.7,Investor,0,Normal
5668,5669,24,338811.12,28234.26,12878.38,50826.74,78084.79,741,6135.48,242504.98,1,9049.55,0.337,21,67.64,Young_Budget,1,Premium
5669,5670,67,1583722.32,131976.86,33170.45,702468.35,29200.97,822,10920.32,121125.21,1,1079000.26,0.083,52,28.73,Investor,0,Normal
5670,5671,43,1408807.28,117400.61,35912.0,681933.48,25564.64,793,5513.24,352307.68,0,848699.24,0.139,66,16.01,Investor,0,Normal
5671,5672,51,923226.18,76935.52,33967.39,291345.3,184293.05,762,8569.13,485768.63,1,50914.82,0.327,31,30.74,Middle_Class,1,Premium
5672,5673,54,2320097.24,193341.44,85334.11,991718.37,147482.81,827,23827.65,830925.61,1,724354.67,0.176,54,11.21,High_Income,0,Normal
5673,5674,48,795287.29,66273.94,23248.33,223798.85,273080.01,735,9946.49,204558.39,1,49309.18,0.353,45,56.31,Middle_Class,1,Premium
5674,5675,52,620220.25,51685.02,42500.35,50607.97,63608.69,642,35924.06,866608.12,1,10972.69,0.503,14,99.73,High_Risk,1,Premium
5675,5676,23,340378.07,28364.84,17511.87,26360.16,81968.21,638,5687.87,80253.85,1,11318.7,0.465,35,72.91,Young_Budget,1,Premium
5676,5677,55,1550807.91,129233.99,36058.28,482200.14,198835.15,843,9035.88,209888.4,1,372241.6,0.15,81,29.2,High_Income,0,Normal
5677,5678,24,407583.91,33965.33,15513.91,66259.3,195011.85,610,5751.66,92500.22,1,16091.75,0.481,25,61.98,Young_Budget,1,Premium
5678,5679,54,1437209.64,119767.47,30383.82,709839.47,234546.15,808,13356.34,388312.92,1,462474.57,0.251,71,34.03,High_Income,0,Normal
5679,5680,31,580859.93,48404.99,27147.55,29368.31,158957.85,699,11346.17,86817.97,1,41556.61,0.463,21,76.58,Young_Budget,1,Premium
5680,5681,28,489925.74,40827.14,21984.28,95109.69,294591.07,710,9907.24,247632.88,0,6007.69,0.291,18,79.81,Young_Budget,1,Premium
5681,5682,40,575192.69,47932.72,18164.17,92429.94,233993.44,718,7770.55,423991.13,0,56820.32,0.27,37,55.69,Middle_Class,1,Premium
5682,5683,39,865997.8,72166.48,62344.11,54979.16,268949.99,607,48731.6,597129.06,5,4888.63,0.816,51,78.91,High_Risk,1,Premium
5683,5684,23,281426.12,23452.18,12008.13,35002.44,246718.15,667,6210.57,106348.88,0,10700.41,0.287,22,60.05,Young_Budget,1,Premium
5684,5685,32,252455.28,21037.94,10151.5,13291.88,10682.4,662,3394.18,181668.92,1,6327.87,0.209,22,65.62,Young_Budget,1,Premium
5685,5686,56,1291566.62,107630.55,23845.4,418603.65,22415.24,744,5706.63,644548.39,1,696442.89,0.231,119,21.29,Investor,0,Normal
5686,5687,41,776302.43,64691.87,30032.82,201165.55,270968.04,702,8431.78,129951.25,0,126464.24,0.324,37,41.64,Middle_Class,1,Premium
5687,5688,57,629037.7,52419.81,44704.01,58080.33,30717.24,561,22961.26,783808.49,0,20930.28,0.71,46,79.5,High_Risk,1,Premium
5688,5689,33,461028.63,38419.05,25755.36,69672.1,158392.08,714,12044.72,149110.77,0,14324.47,0.338,21,59.97,Young_Budget,1,Premium
5689,5690,55,1848133.99,154011.17,45069.06,579429.91,54872.47,778,16670.42,507785.5,3,505383.05,0.125,48,13.73,High_Income,0,Normal
5690,5691,25,300667.37,25055.61,14840.95,55697.38,224805.85,650,7669.69,60953.77,0,19655.98,0.364,26,62.75,Young_Budget,1,Premium
5691,5692,21,393442.16,32786.85,16988.38,44859.7,80840.86,590,7028.16,51255.94,0,25049.46,0.435,18,59.01,Young_Budget,1,Premium
5692,5693,63,1825685.64,152140.47,59252.28,470742.35,197748.37,789,11875.13,985384.83,0,669049.77,0.291,68,23.5,High_Income,0,Normal
5693,5694,48,2127403.62,177283.64,78473.74,1005426.22,65023.53,777,25335.52,829764.68,0,487859.68,0.3,92,32.57,High_Income,0,Normal
5694,5695,59,1826510.74,152209.23,59364.91,613581.75,194019.16,824,17480.83,179973.0,1,1227928.13,0.241,64,8.46,Investor,0,Normal
5695,5696,47,633023.25,52751.94,22527.83,95949.37,103509.34,700,9833.75,398220.68,1,58691.22,0.396,63,50.06,Middle_Class,1,Premium
